time_period,ref_area,accounting_entry,sto,obs_value
2016,BE,C,D1,218328.2
2016,BE,C,D4,27641.8
2016,BE,C,D62,83167
2016,BE,C,D7,6376.6
2016,BE,D,D4,2002.2
2016,BE,D,D5,53576.2
2016,BE,D,D61,82242.9
2016,BE,D,D7,8931.6
2016,BG,B,B2A3N,11724.096
2016,BG,B,B6N,54927.592872
2016,BG,C,D1,40308.416488
2016,BG,C,D4,4910.286
2016,BG,C,D62,11007.178775
2016,BG,C,D7,1627.126
2016,BG,D,D4,2226.939768
2016,BG,D,D5,3162.016
2016,BG,D,D61,8655.001
2016,BG,D,D7,872.488
2016,CH,B,B2A3N,53933.111119
2016,CH,B,B6N,384148.292185
2016,CH,C,D1,370852.08512
2016,CH,C,D4,69965.941342
2016,CH,C,D62,136688.426662
2016,CH,C,D7,9697.231759
2016,CH,D,D4,8119.958418
2016,CH,D,D5,73475.0405
2016,CH,D,D61,151884.886496
2016,CH,D,D7,23494.733211
2016,CY,B,B2A3N,2555.021
2016,CY,B,B6N,11551.251
2016,CY,C,D1,8229.113
2016,CY,C,D4,957.553
2016,CY,C,D62,2975.204
2016,CY,C,D7,389.433
2016,CY,D,D4,330.861
2016,CY,D,D5,638.968
2016,CY,D,D61,2110.989
2016,CY,D,D7,467.368
2016,CZ,B,B2A3N,568585
2016,CZ,B,B6N,2362685
2016,CZ,C,D1,2038244
2016,CZ,C,D4,132657
2016,CZ,C,D62,629934
2016,CZ,C,D7,216543
2016,CZ,D,D4,14471
2016,CZ,D,D5,227220
2016,CZ,D,D61,774839
2016,CZ,D,D7,206748
2016,DE,B,B2A3N,212703
2016,DE,B,B6N,1736671
2016,DE,C,D1,1625050
2016,DE,C,D4,362456
2016,DE,C,D62,543523
2016,DE,C,D7,69188
2016,DE,D,D4,26976
2016,DE,D,D5,303182
2016,DE,D,D61,651984
2016,DE,D,D7,94107
2016,DK,B,B2A3N,82027
2016,DK,B,B6N,931385
2016,DK,C,D1,1071989
2016,DK,C,D4,126207
2016,DK,C,D62,411444
2016,DK,C,D7,43389
2016,DK,D,D4,39821
2016,DK,D,D5,554426
2016,DK,D,D61,164200
2016,DK,D,D7,45224
2016,EE,B,B2A3N,800.3
2016,EE,B,B6N,11171.2
2016,EE,C,D1,10643
2016,EE,C,D4,984.1
2016,EE,C,D62,2705.6
2016,EE,C,D7,602.4
2016,EE,D,D4,-32.1
2016,EE,D,D5,1304.6
2016,EE,D,D61,2945.4
2016,EE,D,D7,346.3
2016,ES,B,B2A3N,168407
2016,ES,B,B6N,658973
2016,ES,C,D1,505826
2016,ES,C,D4,44430
2016,ES,C,D62,190935
2016,ES,C,D7,50638
2016,ES,D,D4,6616
2016,ES,D,D5,87744
2016,ES,D,D61,148020
2016,ES,D,D7,58871
2016,FI,B,B2A3N,17425
2016,FI,B,B6N,112209
2016,FI,C,D1,103898
2016,FI,C,D4,8583
2016,FI,C,D62,43481
2016,FI,C,D7,2169
2016,FI,D,D4,673
2016,FI,D,D5,29845
2016,FI,D,D61,28869
2016,FI,D,D7,3960
2016,FR,B,B2A3N,222050
2016,FR,B,B6N,1275631
2016,FR,C,D1,1182911
2016,FR,C,D4,94386
2016,FR,C,D62,486425
2016,FR,C,D7,67457
2016,FR,D,D4,16781
2016,FR,D,D5,221217
2016,FR,D,D61,471164
2016,FR,D,D7,68436
2016,HR,B,B2A3N,31921.700174
2016,HR,B,B6N,201317.092346
2016,HR,C,D1,171551.25201
2016,HR,C,D4,8832.159122
2016,HR,C,D62,52328.259077
2016,HR,C,D7,9344.520562
2016,HR,D,D4,1522.663075
2016,HR,D,D5,15309.299453
2016,HR,D,D61,52213.783041
2016,HR,D,D7,3615.053031
2016,HU,B,B2A3N,3964949
2016,HU,B,B6N,18739692
2016,HU,C,D1,16383214
2016,HU,C,D4,1308644
2016,HU,C,D62,4738105
2016,HU,C,D7,480685
2016,HU,D,D4,122883
2016,HU,D,D5,1992548
2016,HU,D,D61,5470257
2016,HU,D,D7,550217
2016,IS,C,D1,1311664.194878
2016,IS,C,D4,159430.719731
2016,IS,C,D62,271944.278156
2016,IS,C,D7,38132.066043
2016,IS,D,D4,92759.490512
2016,IS,D,D5,358236.062293
2016,IS,D,D61,407179.943978
2016,IS,D,D7,31353.044572
2016,IT,B,B2A3N,307660.8
2016,IT,B,B6N,1037731.1
2016,IT,C,D1,671633
2016,IT,C,D4,175199.9
2016,IT,C,D62,365125.6
2016,IT,C,D7,33332.9
2016,IT,D,D4,8270.9
2016,IT,D,D5,208802.8
2016,IT,D,D61,253016.6
2016,IT,D,D7,45613.8
2016,LT,B,B2A3N,2908.657907
2016,LT,B,B6N,23858.622935
2016,LT,C,D1,16975.340485
2016,LT,C,D4,5548.675721
2016,LT,C,D62,4466.070228
2016,LT,C,D7,1271.970027
2016,LT,D,D4,236.163099
2016,LT,D,D5,1556.959795
2016,LT,D,D61,5367.13081
2016,LT,D,D7,151.837728
2016,LU,B,B2A3N,3436.2
2016,LU,B,B6N,18438.9
2016,LU,C,D1,17083.4
2016,LU,C,D4,1272.7
2016,LU,C,D62,6319.3
2016,LU,C,D7,577.3
2016,LU,D,D4,368.6
2016,LU,D,D5,3997
2016,LU,D,D61,5304
2016,LU,D,D7,580.4
2016,LV,B,B2A3N,1572.551
2016,LV,B,B6N,14108.959
2016,LV,C,D1,12177.73
2016,LV,C,D4,1130.423
2016,LV,C,D62,2843.942
2016,LV,C,D7,1002.706
2016,LV,D,D4,1.827
2016,LV,D,D5,1588.249
2016,LV,D,D61,2652.955
2016,LV,D,D7,375.363
2016,MT,B,B2A3N,653.824774
2016,MT,C,D1,4460.737944
2016,NL,B,B2A3N,51770
2016,NL,B,B6N,326473
2016,NL,C,D1,333541
2016,NL,C,D4,56995
2016,NL,C,D62,127121
2016,NL,C,D7,15408
2016,NL,D,D4,6400
2016,NL,D,D5,56755
2016,NL,D,D61,174659
2016,NL,D,D7,20548
2016,NO,B,B2A3N,123759
2016,NO,B,B6N,1362954
2016,NO,C,D1,1484085
2016,NO,C,D4,130265
2016,NO,C,D62,535698
2016,NO,C,D7,38408
2016,NO,D,D4,44565
2016,NO,D,D5,360564
2016,NO,D,D61,474853
2016,NO,D,D7,69279
2016,PL,B,B2A3N,400930
2016,PL,B,B6N,1097638
2016,PL,C,D1,711358
2016,PL,C,D4,57791
2016,PL,C,D62,290218
2016,PL,C,D7,28748
2016,PL,D,D4,7385
2016,PL,D,D5,91924
2016,PL,D,D61,273582
2016,PL,D,D7,18516
2016,PT,B,B2A3N,21943.727
2016,PT,B,B6N,117284.123
2016,PT,C,D1,81422.493
2016,PT,C,D4,13509.153
2016,PT,C,D62,36934.35
2016,PT,C,D7,7846.274
2016,PT,D,D4,619.076
2016,PT,D,D5,12774.187
2016,PT,D,D61,25342.043
2016,PT,D,D7,5636.567
2016,RO,B,B2A3N,132456.5
2016,RO,C,D1,281703.9
2016,RO,C,D4,10699.6
2016,RO,C,D62,81430.2
2016,RO,D,D4,7479.6
2016,RO,D,D5,30832.2
2016,RO,D,D61,76935.9
2016,RO,D,D7,11899.3
2016,RS,B,B2A3N,628713.91
2016,RS,B,B6N,2858913.94
2016,RS,C,D1,1725046.88
2016,RS,C,D4,228779.66
2016,RS,C,D62,816894.82
2016,RS,C,D7,357774.75
2016,RS,D,D4,43440.84
2016,RS,D,D5,203535
2016,RS,D,D61,604397.2
2016,RS,D,D7,46923.03
2016,SE,B,B2A3N,140581
2016,SE,B,B6N,2084454
2016,SE,C,D1,2093270
2016,SE,C,D4,309208
2016,SE,C,D62,705938
2016,SE,C,D7,84314
2016,SE,D,D4,25728
2016,SE,D,D5,707962
2016,SE,D,D61,433165
2016,SE,D,D7,82002
2016,SI,B,B2A3N,4056.11
2016,SI,B,B6N,22263.32
2016,SI,C,D1,20188.32
2016,SI,C,D4,643.89
2016,SI,C,D62,7073.44
2016,SI,C,D7,694.84
2016,SI,D,D4,172.37
2016,SI,D,D5,2425.74
2016,SI,D,D61,6909.16
2016,SI,D,D7,886
2016,SK,B,B2A3N,11585.136
2016,SK,B,B6N,44755.639
2016,SK,C,D1,33428.103
2016,SK,C,D4,1977.899
2016,SK,C,D62,11664.106
2016,SK,C,D7,6031.514
2016,SK,D,D4,202.05
2016,SK,D,D5,2970.786
2016,SK,D,D61,13030.473
2016,SK,D,D7,3727.81
2016,TR,D,D61,226903.999
2017,AT,B,B2A3N,34293
2017,AT,B,B6N,199787
2017,AT,C,D1,174543.8
2017,AT,C,D4,25365.6
2017,AT,C,D62,70390.7
2017,AT,C,D7,5985.7
2017,AT,D,D4,1132.7
2017,AT,D,D5,38651.2
2017,AT,D,D61,59729.1
2017,AT,D,D7,11278.8
2017,BE,B,B2A3N,38164.5
2017,BE,B,B6N,234384.1
2017,BE,C,D1,226099.8
2017,BE,C,D4,28974.9
2017,BE,C,D62,86079.7
2017,BE,C,D7,6648.2
2017,BE,D,D4,2037.4
2017,BE,D,D5,55462.5
2017,BE,D,D61,84637.4
2017,BE,D,D7,9445.7
2017,BG,B,B2A3N,10332.573373
2017,BG,B,B6N,58980.541972
2017,BG,C,D1,44878.573208
2017,BG,C,D4,5866.598
2017,BG,C,D62,11371.109364
2017,BG,C,D7,2953.821087
2017,BG,D,D4,1648.597341
2017,BG,D,D5,3493.389
2017,BG,D,D61,10084.2
2017,BG,D,D7,1270.55231
2017,CH,B,B2A3N,52586.185019
2017,CH,B,B6N,385137.209938
2017,CH,C,D1,375499.570784
2017,CH,C,D4,74952.471368
2017,CH,C,D62,139340.309535
2017,CH,C,D7,10515.970835
2017,CH,D,D4,7714.672633
2017,CH,D,D5,79005.033491
2017,CH,D,D61,156653.863406
2017,CH,D,D7,24350.794472
2017,CY,B,B2A3N,2820.483
2017,CY,B,B6N,12261.04
2017,CY,C,D1,8812.818
2017,CY,C,D4,961.834
2017,CY,C,D62,3004.997
2017,CY,C,D7,453.025
2017,CY,D,D4,372.466
2017,CY,D,D5,698.151
2017,CY,D,D61,2254.545
2017,CY,D,D7,462.015
2017,CZ,B,B2A3N,602079
2017,CZ,B,B6N,2528953
2017,CZ,C,D1,2222772
2017,CZ,C,D4,161675
2017,CZ,C,D62,650172
2017,CZ,C,D7,244204
2017,CZ,D,D4,13395
2017,CZ,D,D5,264209
2017,CZ,D,D61,835875
2017,CZ,D,D7,238470
2017,DE,B,B2A3N,221220
2017,DE,B,B6N,1792628
2017,DE,C,D1,1696317
2017,DE,C,D4,371402
2017,DE,C,D62,564949
2017,DE,C,D7,77780
2017,DE,D,D4,24608
2017,DE,D,D5,325118
2017,DE,D,D61,683200
2017,DE,D,D7,106114
2017,DK,B,B2A3N,92532
2017,DK,B,B6N,961625
2017,DK,C,D1,1106456
2017,DK,C,D4,128499
2017,DK,C,D62,417012
2017,DK,C,D7,40305
2017,DK,D,D4,35708
2017,DK,D,D5,570386
2017,DK,D,D61,172021
2017,DK,D,D7,45065
2017,EE,B,B2A3N,875.2
2017,EE,B,B6N,12121.4
2017,EE,C,D1,11554.5
2017,EE,C,D4,965.9
2017,EE,C,D62,2827.8
2017,EE,C,D7,763.1
2017,EE,D,D4,-81.7
2017,EE,D,D5,1388.9
2017,EE,D,D61,3199.5
2017,EE,D,D7,358.5
2017,ES,B,B2A3N,175186
2017,ES,B,B6N,678757
2017,ES,C,D1,526002
2017,ES,C,D4,46134
2017,ES,C,D62,193591
2017,ES,C,D7,57186
2017,ES,D,D4,5383
2017,ES,D,D5,93681
2017,ES,D,D61,154124
2017,ES,D,D7,66163
2017,FI,B,B2A3N,17675
2017,FI,B,B6N,114644
2017,FI,C,D1,104640
2017,FI,C,D4,9030
2017,FI,C,D62,43833
2017,FI,C,D7,2470
2017,FI,D,D4,566
2017,FI,D,D5,30093
2017,FI,D,D61,28227
2017,FI,D,D7,4118
2017,FR,B,B2A3N,225159
2017,FR,B,B6N,1307173
2017,FR,C,D1,1220051
2017,FR,C,D4,92589
2017,FR,C,D62,494406
2017,FR,C,D7,70333
2017,FR,D,D4,16210
2017,FR,D,D5,226666
2017,FR,D,D61,484049
2017,FR,D,D7,68440
2017,HR,B,B2A3N,33611.295871
2017,HR,B,B6N,209874.97391
2017,HR,C,D1,180458.617396
2017,HR,C,D4,7911.492274
2017,HR,C,D62,53553.850277
2017,HR,C,D7,10256.484046
2017,HR,D,D4,1318.021513
2017,HR,D,D5,14670.525853
2017,HR,D,D61,54501.142238
2017,HR,D,D7,5427.076351
2017,HU,B,B2A3N,4320302
2017,HU,B,B6N,20537022
2017,HU,C,D1,17674099
2017,HU,C,D4,1538313
2017,HU,C,D62,4876315
2017,HU,C,D7,550457
2017,HU,D,D4,103988
2017,HU,D,D5,2214560
2017,HU,D,D61,5513214
2017,HU,D,D7,590702
2017,IS,C,D1,1424805.031934
2017,IS,C,D4,171977.109888
2017,IS,C,D62,307647.70026
2017,IS,C,D7,37986.054687
2017,IS,D,D4,89929.167699
2017,IS,D,D5,400035.50968
2017,IS,D,D61,417418.367511
2017,IS,D,D7,34915.881639
2017,IT,B,B2A3N,311497.2
2017,IT,B,B6N,1059223.2
2017,IT,C,D1,688522.9
2017,IT,C,D4,177135.8
2017,IT,C,D62,370834
2017,IT,C,D7,33086.4
2017,IT,D,D4,5712.3
2017,IT,D,D5,211834.8
2017,IT,D,D61,259438.2
2017,IT,D,D7,45388.1
2017,LT,B,B2A3N,3117.601235
2017,LT,B,B6N,24909.631035
2017,LT,C,D1,18517.21729
2017,LT,C,D4,5066.831458
2017,LT,C,D62,4859.322343
2017,LT,C,D7,1306.231117
2017,LT,D,D4,279.370614
2017,LT,D,D5,1651.148755
2017,LT,D,D61,5841.397681
2017,LT,D,D7,185.655358
2017,LU,B,B2A3N,3598.5
2017,LU,B,B6N,19679.6
2017,LU,C,D1,18315.8
2017,LU,C,D4,1259.6
2017,LU,C,D62,6711.2
2017,LU,C,D7,559.5
2017,LU,D,D4,423.3
2017,LU,D,D5,4145.6
2017,LU,D,D61,5656.1
2017,LU,D,D7,540
2017,LV,B,B2A3N,1829.926
2017,LV,B,B6N,14870.002
2017,LV,C,D1,13042.078
2017,LV,C,D4,1166.852
2017,LV,C,D62,2976.588
2017,LV,C,D7,1087.771
2017,LV,D,D4,199.112
2017,LV,D,D5,1774.09
2017,LV,D,D61,2922.044
2017,LV,D,D7,337.966
2017,MT,B,B2A3N,686.604802
2017,MT,C,D1,4939.206593
2017,NL,B,B2A3N,57561
2017,NL,B,B6N,334216
2017,NL,C,D1,345296
2017,NL,C,D4,55562
2017,NL,C,D62,129614
2017,NL,C,D7,16265
2017,NL,D,D4,6795
2017,NL,D,D5,68250
2017,NL,D,D61,173348
2017,NL,D,D7,21689
2017,NO,B,B2A3N,124802
2017,NO,B,B6N,1416096
2017,NO,C,D1,1531605
2017,NO,C,D4,135954
2017,NO,C,D62,554277
2017,NO,C,D7,40215
2017,NO,D,D4,40558
2017,NO,D,D5,367545
2017,NO,D,D61,489527
2017,NO,D,D7,73127
2017,PL,B,B2A3N,425397
2017,PL,B,B6N,1158238
2017,PL,C,D1,757785
2017,PL,C,D4,60800
2017,PL,C,D62,306713
2017,PL,C,D7,29835
2017,PL,D,D4,7685
2017,PL,D,D5,101158
2017,PL,D,D61,291961
2017,PL,D,D7,21488
2017,PT,B,B2A3N,21960.259
2017,PT,B,B6N,120498.413
2017,PT,C,D1,86340.636
2017,PT,C,D4,11595.583
2017,PT,C,D62,37838.242
2017,PT,C,D7,8552.962
2017,PT,D,D4,301.525
2017,PT,D,D5,12899.53
2017,PT,D,D61,26768.581
2017,PT,D,D7,5819.633
2017,RO,B,B2A3N,148297.8
2017,RO,C,D1,330829.8
2017,RO,C,D4,12589.9
2017,RO,C,D62,92945.6
2017,RO,D,D4,7116.5
2017,RO,D,D5,33764.4
2017,RO,D,D61,92021.6
2017,RO,D,D7,10911
2017,RS,B,B2A3N,642102.57
2017,RS,B,B6N,2956362.19
2017,RS,C,D1,1859996.24
2017,RS,C,D4,208166.51
2017,RS,C,D62,830254.86
2017,RS,C,D7,382660.05
2017,RS,D,D4,41334.73
2017,RS,D,D5,216939.45
2017,RS,D,D61,655971.35
2017,RS,D,D7,52572.52
2017,SE,B,B2A3N,147810
2017,SE,B,B6N,2168731
2017,SE,C,D1,2191533
2017,SE,C,D4,305136
2017,SE,C,D62,727225
2017,SE,C,D7,89136
2017,SE,D,D4,30830
2017,SE,D,D5,742369
2017,SE,D,D61,433076
2017,SE,D,D7,85834
2017,SI,B,B2A3N,4210.48
2017,SI,B,B6N,23333.03
2017,SI,C,D1,21482.24
2017,SI,C,D4,646.91
2017,SI,C,D62,7330.83
2017,SI,C,D7,558.29
2017,SI,D,D4,156.04
2017,SI,D,D5,2501.42
2017,SI,D,D61,7313.21
2017,SI,D,D7,925.06
2017,SK,B,B2A3N,11856.417
2017,SK,B,B6N,46944.786
2017,SK,C,D1,36143.453
2017,SK,C,D4,1797.284
2017,SK,C,D62,11849.688
2017,SK,C,D7,6248.215
2017,SK,D,D4,319.41
2017,SK,D,D5,3134.552
2017,SK,D,D61,13840.795
2017,SK,D,D7,3655.514
2017,TR,D,D61,258394.799
2018,AT,B,B2A3N,35478.3
2018,AT,B,B6N,206497.4
2018,AT,C,D1,183096
2018,AT,C,D4,26578.7
2018,AT,C,D62,72092.3
2018,AT,C,D7,6114.7
2018,AT,D,D4,1307.9
2018,AT,D,D5,41401.1
2018,AT,D,D61,62744.8
2018,AT,D,D7,11409
2018,BE,B,B2A3N,39104.7
2018,BE,B,B6N,241840.8
2018,BE,C,D1,233605
2018,BE,C,D4,29126.5
2018,BE,C,D62,88422
2018,BE,C,D7,7191.2
2018,BE,D,D4,1934
2018,BE,D,D5,56940.3
2018,BE,D,D61,86542.1
2018,BE,D,D7,10192.2
2018,BG,C,D1,49645.274
2018,BG,C,D4,7372.761
2018,BG,C,D62,12006.261
2018,BG,C,D7,3185.302
2018,BG,D,D4,1399.135
2018,BG,D,D5,3864.694
2018,BG,D,D61,11065.67
2018,BG,D,D7,942.877
2018,CH,B,B2A3N,53045.231392
2018,CH,B,B6N,391086.658186
2018,CH,C,D1,383654.57606
2018,CH,C,D4,72077.533549
2018,CH,C,D62,141462.23672
2018,CH,C,D7,10222.562026
2018,CH,D,D4,7493.174839
2018,CH,D,D5,79737.222845
2018,CH,D,D61,157540.716266
2018,CH,D,D7,24341.154949
2018,CY,B,B2A3N,3059.551
2018,CY,B,B6N,13085.496
2018,CY,C,D1,9447.196
2018,CY,C,D4,992.491
2018,CY,C,D62,2971.084
2018,CY,C,D7,450.66
2018,CY,D,D4,243.49
2018,CY,D,D5,741.828
2018,CY,D,D61,2360.634
2018,CY,D,D7,484.004
2018,CZ,B,B2A3N,657374
2018,CZ,B,B6N,2698341
2018,CZ,C,D1,2429575
2018,CZ,C,D4,162033
2018,CZ,C,D62,685352
2018,CZ,C,D7,281075
2018,CZ,D,D4,19181
2018,CZ,D,D5,308942
2018,CZ,D,D61,911029
2018,CZ,D,D7,277916
2018,DE,B,B2A3N,217644
2018,DE,B,B6N,1867112
2018,DE,C,D1,1774011
2018,DE,C,D4,389275
2018,DE,C,D62,582690
2018,DE,C,D7,76779
2018,DE,D,D4,22170
2018,DE,D,D5,340259
2018,DE,D,D61,705817
2018,DE,D,D7,105041
2018,DK,B,B2A3N,92426
2018,DK,B,B6N,993025
2018,DK,C,D1,1141809
2018,DK,C,D4,122730
2018,DK,C,D62,422200
2018,DK,C,D7,39215
2018,DK,D,D4,33111
2018,DK,D,D5,566358
2018,DK,D,D61,181066
2018,DK,D,D7,44821
2018,EE,B,B2A3N,985.4
2018,EE,B,B6N,13366.5
2018,EE,C,D1,12682
2018,EE,C,D4,955.8
2018,EE,C,D62,3208.5
2018,EE,C,D7,771.9
2018,EE,D,D4,-120.2
2018,EE,D,D5,1452.3
2018,EE,D,D61,3505.4
2018,EE,D,D7,399.5
2018,ES,B,B2A3N,178269
2018,ES,B,B6N,698187
2018,ES,C,D1,548166
2018,ES,C,D4,46016
2018,ES,C,D62,201908
2018,ES,C,D7,62425
2018,ES,D,D4,4849
2018,ES,D,D5,100691
2018,ES,D,D61,160815
2018,ES,D,D7,72233
2018,FI,B,B2A3N,17970
2018,FI,B,B6N,118319
2018,FI,C,D1,108649
2018,FI,C,D4,9189
2018,FI,C,D62,44226
2018,FI,C,D7,2249
2018,FI,D,D4,637
2018,FI,D,D5,30429
2018,FI,D,D61,28842
2018,FI,D,D7,4056
2018,FR,B,B2A3N,229724
2018,FR,B,B6N,1347130
2018,FR,C,D1,1251993
2018,FR,C,D4,102756
2018,FR,C,D62,505018
2018,FR,C,D7,71530
2018,FR,D,D4,16424
2018,FR,D,D5,248409
2018,FR,D,D61,479193
2018,FR,D,D7,69865
2018,HR,B,B2A3N,33781.839186
2018,HR,B,B6N,221077.883571
2018,HR,C,D1,192774.352758
2018,HR,C,D4,6750.528075
2018,HR,C,D62,56071.913968
2018,HR,C,D7,10380.498721
2018,HR,D,D4,669.851589
2018,HR,D,D5,16172.96514
2018,HR,D,D61,57030.750242
2018,HR,D,D7,4807.682165
2018,HU,B,B2A3N,4983795
2018,HU,B,B6N,22966811
2018,HU,C,D1,19077393
2018,HU,C,D4,2120819
2018,HU,C,D62,5133524
2018,HU,C,D7,614025
2018,HU,D,D4,99442
2018,HU,D,D5,2473544
2018,HU,D,D61,5768726
2018,HU,D,D7,621033
2018,IS,C,D1,1571862.405133
2018,IS,C,D4,175607.86692
2018,IS,C,D62,336915.747348
2018,IS,C,D7,45746.89184
2018,IS,D,D4,89643.837293
2018,IS,D,D5,433738.807709
2018,IS,D,D61,439557.752093
2018,IS,D,D7,38007.15915
2018,IT,B,B2A3N,317136.3
2018,IT,B,B6N,1078078.3
2018,IT,C,D1,711521.4
2018,IT,C,D4,171202.7
2018,IT,C,D62,378644.6
2018,IT,C,D7,32831.8
2018,IT,D,D4,4661.4
2018,IT,D,D5,213011
2018,IT,D,D61,269980.6
2018,IT,D,D7,46134.5
2018,LT,B,B2A3N,3189.100774
2018,LT,B,B6N,26528.334881
2018,LT,C,D1,20345.857802
2018,LT,C,D4,4961.080045
2018,LT,C,D62,5628.285618
2018,LT,C,D7,1321.125861
2018,LT,D,D4,301.402097
2018,LT,D,D5,1875.312146
2018,LT,D,D61,6528.589856
2018,LT,D,D7,211.811121
2018,LU,B,B2A3N,3545.3
2018,LU,B,B6N,20482.3
2018,LU,C,D1,19648
2018,LU,C,D4,1306.9
2018,LU,C,D62,6904.2
2018,LU,C,D7,621.2
2018,LU,D,D4,415.5
2018,LU,D,D5,4596.1
2018,LU,D,D61,5952.9
2018,LU,D,D7,578.8
2018,LV,B,B2A3N,1793.931
2018,LV,B,B6N,16038.61
2018,LV,C,D1,14396.876
2018,LV,C,D4,1278.816
2018,LV,C,D62,3193.775
2018,LV,C,D7,1214.173
2018,LV,D,D4,281.746
2018,LV,D,D5,1803.433
2018,LV,D,D61,3424.741
2018,LV,D,D7,329.04
2018,MT,B,B2A3N,765.860854
2018,MT,C,D1,5413.861868
2018,NL,B,B2A3N,63803
2018,NL,B,B6N,350779
2018,NL,C,D1,361477
2018,NL,C,D4,57953
2018,NL,C,D62,131803
2018,NL,C,D7,16410
2018,NL,D,D4,8600
2018,NL,D,D5,68119
2018,NL,D,D61,182353
2018,NL,D,D7,21595
2018,NO,B,B2A3N,119310
2018,NO,B,B6N,1462014
2018,NO,C,D1,1608122
2018,NO,C,D4,138899
2018,NO,C,D62,570894
2018,NO,C,D7,42380
2018,NO,D,D4,47893
2018,NO,D,D5,383049
2018,NO,D,D61,512450
2018,NO,D,D7,74199
2018,PL,B,B2A3N,443920
2018,PL,B,B6N,1216957
2018,PL,C,D1,823253
2018,PL,C,D4,62839
2018,PL,C,D62,322827
2018,PL,C,D7,32121
2018,PL,D,D4,13660
2018,PL,D,D5,114317
2018,PL,D,D61,316278
2018,PL,D,D7,23748
2018,PT,B,B2A3N,22357.166
2018,PT,B,B6N,125180.511
2018,PT,C,D1,91941.324
2018,PT,C,D4,11400.926
2018,PT,C,D62,39294.825
2018,PT,C,D7,8753.853
2018,PT,D,D4,643.582
2018,PT,D,D5,13600.579
2018,PT,D,D61,28272.091
2018,PT,D,D7,6051.331
2018,RO,B,B2A3N,156689.2
2018,RO,C,D1,377796.5
2018,RO,C,D4,10209
2018,RO,C,D62,102416.3
2018,RO,D,D4,8689.4
2018,RO,D,D5,24947.6
2018,RO,D,D61,120000.4
2018,RO,D,D7,11203.3
2018,RS,B,B2A3N,712048.58
2018,RS,B,B6N,3322626.05
2018,RS,C,D1,2050439.63
2018,RS,C,D4,273569.24
2018,RS,C,D62,863861.46
2018,RS,C,D7,459892.3
2018,RS,D,D4,42872.14
2018,RS,D,D5,228039.74
2018,RS,D,D61,712529.79
2018,RS,D,D7,53743.49
2018,SE,B,B2A3N,159363
2018,SE,B,B6N,2268980
2018,SE,C,D1,2317885
2018,SE,C,D4,316685
2018,SE,C,D62,748720
2018,SE,C,D7,94806
2018,SE,D,D4,38297
2018,SE,D,D5,753814
2018,SE,D,D61,488506
2018,SE,D,D7,87862
2018,SI,B,B2A3N,4589.4
2018,SI,B,B6N,24835.46
2018,SI,C,D1,23131.07
2018,SI,C,D4,671.24
2018,SI,C,D62,7576.58
2018,SI,C,D7,588.2
2018,SI,D,D4,165.1
2018,SI,D,D5,2786.59
2018,SI,D,D61,7846.54
2018,SI,D,D7,922.79
2018,SK,B,B2A3N,13086.246
2018,SK,B,B6N,51382.012
2018,SK,C,D1,39117.753
2018,SK,C,D4,1690.902
2018,SK,C,D62,12267.575
2018,SK,C,D7,7520.909
2018,SK,D,D4,241.143
2018,SK,D,D5,3522.928
2018,SK,D,D61,14865.706
2018,SK,D,D7,3671.596
2018,TR,D,D61,312428.427
2019,AT,B,B2A3N,36015.5
2019,AT,B,B6N,213669.3
2019,AT,C,D1,190525.4
2019,AT,C,D4,27842.2
2019,AT,C,D62,74211.4
2019,AT,C,D7,6256.9
2019,AT,D,D4,1169
2019,AT,D,D5,43333.3
2019,AT,D,D61,64971.4
2019,AT,D,D7,11708.4
2019,BE,B,B2A3N,39781.2
2019,BE,B,B6N,251587.9
2019,BE,C,D1,242107.7
2019,BE,C,D4,29114.3
2019,BE,C,D62,91299.9
2019,BE,C,D7,7405
2019,BE,D,D4,1816.9
2019,BE,D,D5,56738.9
2019,BE,D,D61,89086.1
2019,BE,D,D7,10478.3
2019,BG,C,D1,53793.045
2019,BG,C,D4,8536.173
2019,BG,C,D62,12728.324
2019,BG,C,D7,3394.062
2019,BG,D,D4,1139.702
2019,BG,D,D5,4211.462
2019,BG,D,D61,12608.238
2019,BG,D,D7,1332.556
2019,CH,B,B2A3N,55565.873769
2019,CH,B,B6N,399043.924444
2019,CH,C,D1,394581.995733
2019,CH,C,D4,74366.9875
2019,CH,C,D62,146300.38346
2019,CH,C,D7,9859.228494
2019,CH,D,D4,7250.366617
2019,CH,D,D5,83150.643513
2019,CH,D,D61,166962.237272
2019,CH,D,D7,23986.063126
2019,CY,B,B2A3N,3438.317
2019,CY,B,B6N,14198.055
2019,CY,C,D1,10266.088
2019,CY,C,D4,948.604
2019,CY,C,D62,3350.963
2019,CY,C,D7,507.62
2019,CY,D,D4,264.373
2019,CY,D,D5,747.153
2019,CY,D,D61,2846.65
2019,CY,D,D7,450.208
2019,CZ,B,B2A3N,692837
2019,CZ,B,B6N,2876911
2019,CZ,C,D1,2599370
2019,CZ,C,D4,162891
2019,CZ,C,D62,738266
2019,CZ,C,D7,338474
2019,CZ,D,D4,27780
2019,CZ,D,D5,315920
2019,CZ,D,D61,976028
2019,CZ,D,D7,335199
2019,DE,B,B2A3N,218074
2019,DE,B,B6N,1905128
2019,DE,C,D1,1856155
2019,DE,C,D4,361053
2019,DE,C,D62,611548
2019,DE,C,D7,78948
